id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
f880ca17-6bcf-49b8-bc55-3ed1357071d9;110;;24802259;CMD LC EPICERIE 24/12/2025;;;24/12/2025 14:06:52;24/12/2025;24/12/2025 14:13:38;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ba028bb1-5fba-42d1-83e7-3ed142db7d55;110;;27796961;CMD LC LIQUIDE 24/12/2025;;;24/12/2025 14:02:12;24/12/2025;24/12/2025 14:07:07;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
df7a71b2-0aa8-450e-9ce1-e17c13dd3005;110;;11706130;CMD LC EPICERIE;;;24/12/2025 13:23:14;24/12/2025;24/12/2025 13:25:52;;;en attente de livraison;cassamoi;cassamoi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2c06553d-8f09-4a10-8684-684a6f44c9c7;110;;32106641;;;;24/12/2025 13:10:37;24/12/2025;24/12/2025 13:12:47;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4862ad72-189d-43d6-b278-b278cc62cb6d;110;;40942969;CMD LD EPICERIE 24/12/2025;;;24/12/2025 12:44:58;24/12/2025;24/12/2025 12:46:35;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
0a029ad0-be9b-4e85-b714-61764efff8d7;110;;12542341;CMD LD EPICERIE 24/12/2025;;;24/12/2025 12:23:41;24/12/2025;24/12/2025 12:26:27;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
5efd6aad-cbc7-4d38-89a4-8e02e3b70875;110;;14778102;CMD LC DPH;;;24/12/2025 12:07:59;24/12/2025;24/12/2025 12:16:37;;;en attente de livraison;cassamoi;cassamoi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1458dc38-62ed-4076-8d2e-f493b550cacc;110;;26618251;CMD LC EPICERIE;;;24/12/2025 11:56:08;24/12/2025;24/12/2025 12:05:10;;;en attente de livraison;cassamoi;cassamoi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e3a043d4-b107-48ff-af53-61b68b80eb88;110;;30870265;CMD LD EPICERIE 24/12/2025;;;24/12/2025 11:56:00;24/12/2025;24/12/2025 12:08:30;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
89c2a186-8b45-485e-9860-ea7daeb46de3;110;;24910157;CMD LC LIQUIDE;;;24/12/2025 11:53:32;24/12/2025;24/12/2025 11:56:18;;;en attente de livraison;cassamoi;cassamoi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
bb2f05e4-fdf2-49e0-890d-5c48a1fa0537;110;;31934218;CMD LD BAZAR DU24/12/2025;;;24/12/2025 11:50:20;24/12/2025;24/12/2025 11:59:47;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b50833c1-e3f5-49f9-9ff6-9aee836c1a7a;110;;42490676;CMD LC EPICERIE;;;24/12/2025 11:21:10;24/12/2025;24/12/2025 11:54:03;;;en attente de livraison;cassamoi;cassamoi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
41a66e52-a882-445b-a2d5-f320cd8eef1c;110;;21784863;CMD LC LIQUIDE;;;24/12/2025 11:17:04;24/12/2025;24/12/2025 11:22:40;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e32d6948-519b-4685-8162-17f32edcea21;110;;99249347;CMD LC EAU;;;24/12/2025 11:12:51;24/12/2025;24/12/2025 11:21:49;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3f48d85f-e84e-46b0-b31e-6979c17363a1;110;;27275200;CMD LC EPICERIE;;;24/12/2025 11:12:36;24/12/2025;24/12/2025 11:21:24;;;en attente de livraison;cassamoi;cassamoi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
9df58018-ae70-402c-828d-c959cde82d77;110;;23813239;;;;24/12/2025 11:04:52;24/12/2025;24/12/2025 15:04:27;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
6c08a80e-e7b5-489b-ae69-b1db2d0161a8;110;;65201490;CMD LC EPICERIE 24/12/2025;;;24/12/2025 10:37:51;24/12/2025;24/12/2025 10:40:24;;;en attente de livraison;detokpa;detokpa;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8bdbf8cd-6675-41b8-b4cf-4ab7329cdf11;110;;28190316;CMD LD BAZAR DU24/12/2025;;;24/12/2025 10:34:33;24/12/2025;24/12/2025 10:38:04;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4cfa2d84-d117-470f-982a-f32b84df3719;110;;22053882;CMD LC EPICERIE 24/12/2025;;;24/12/2025 10:32:21;24/12/2025;24/12/2025 10:35:28;;;en attente de livraison;detokpa;detokpa;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
07eafe48-bd58-40d6-bb87-bb7d243112f3;110;;27021359;CMD LC JUS;;;24/12/2025 10:30:51;24/12/2025;24/12/2025 10:49:52;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1f6e446f-3588-4774-93aa-c66bda220105;110;;17416639;CMD LC DPH;;;24/12/2025 10:21:54;24/12/2025;24/12/2025 10:32:09;;;en attente de livraison;slogrohouan;slogrohouan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2e5baf74-8f91-41de-9397-07cf8672fa79;110;;32278121;CMD LC EPICE;;;24/12/2025 10:09:36;24/12/2025;24/12/2025 10:31:15;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f2c3a9d6-4595-4a26-8833-56b889781a12;110;;18237677;CMD LC F/L;;;24/12/2025 09:50:33;24/12/2025;24/12/2025 09:53:31;;;en attente de livraison;detokpa;detokpa;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3320f87a-dc92-42b3-9913-55e4303c65a9;110;;23861532;;;;24/12/2025 09:48:24;24/12/2025;24/12/2025 10:50:15;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
7c1a7f99-5d8f-4787-96d1-8e7307dc479e;110;;15477499;CMD LC FL DU 24/12/25;;;24/12/2025 09:40:26;24/12/2025;24/12/2025 09:44:47;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b2db02cb-4807-4dda-8deb-f50efe8535ed;110;;26355368;CMD LC F/L;;;24/12/2025 09:35:20;24/12/2025;24/12/2025 09:49:31;;;en attente de livraison;detokpa;detokpa;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
d5a10d76-a02f-4f49-825c-5fe2a75ee8bc;110;;17699554;CMD LC DPH;;;24/12/2025 09:27:35;24/12/2025;24/12/2025 10:07:37;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
