id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
65f203eb-6f5f-47b4-9969-63c1cb4abd6c;110;;31701771;CMD LC F/L;;;20/02/2026 13:31:18;20/02/2026;20/02/2026 13:33:22;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3100075b-6967-458a-940c-86b40ea6a17a;110;;15946324;CMD LC EPICE;;;20/02/2026 12:30:45;20/02/2026;20/02/2026 12:41:57;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c74579a0-cebf-48bf-af04-594adf1387b4;110;;18455359;;;;20/02/2026 12:07:30;20/02/2026;20/02/2026 12:18:43;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
440fa41b-8e89-48a4-9087-6218198fb4d0;110;;22283496;CMD LC DPH;;;20/02/2026 11:42:00;20/02/2026;20/02/2026 11:50:57;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
7477195b-5e74-4b80-860d-5ad4e2152d5b;110;;25539738;CMD LC FGX DU 20/02/2026;;;20/02/2026 11:33:37;20/02/2026;20/02/2026 11:39:57;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
01c76e6b-a470-4bf2-b055-5056d7c95497;110;;12153540;CMD LC LIQUIDE;;;20/02/2026 11:24:06;20/02/2026;20/02/2026 11:32:04;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
fb4129b2-4872-4443-b5b9-20502d88f26e;110;;31900602;CMD LC EPICE;;;20/02/2026 11:10:17;20/02/2026;20/02/2026 11:53:40;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ca66fbf1-43b5-42f1-b914-b6bb762d93e3;110;;26168722;;;;20/02/2026 10:33:12;20/02/2026;20/02/2026 10:52:35;;;en attente de livraison;kskonan;kskonan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
d56e0960-d02d-4d52-ae90-30b82938ed9d;110;;18121906;CMD LC F/L;;;20/02/2026 10:04:50;20/02/2026;20/02/2026 10:24:18;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
87a82eb6-dc8c-4239-a668-4d346c55506c;110;;24837220;;;;20/02/2026 09:42:56;20/02/2026;20/02/2026 15:28:00;;;en attente de livraison;;KMIAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1f89be7c-f74d-4ab5-ac58-3d6e344eeecc;110;;20532389;CMD LC;;;20/02/2026 09:41:47;20/02/2026;20/02/2026 15:28:44;;;en attente de livraison;kskonan;KMIAN;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8633cb3d-7cf8-43c0-8c63-ca50c490ed70;110;;89432157;;;;20/02/2026 09:37:08;20/02/2026;20/02/2026 09:37:59;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2a1cc35a-6e30-4b88-b91d-425c0c1dd992;110;;12468404;CMD LD EPICERIE DU 20/02/2026;;;20/02/2026 08:46:13;20/02/2026;20/02/2026 09:32:53;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
d9ac72fb-fa00-4860-8a23-d7d4859dec79;110;;83804993;CMD LC TRAITEUR;;;20/02/2026 08:43:17;20/02/2026;20/02/2026 08:46:21;;;en attente de livraison;aglaourou;aglaourou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
695beb95-374d-41ea-b91c-98593fa06f94;110;;14028147;CMD LC;;;20/02/2026 08:10:05;20/02/2026;20/02/2026 08:19:31;;;en attente de livraison;vkouamalan;vkouamalan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
75f2ecd0-6455-4475-84d3-90781433dcfc;110;;29027620;CMDE LC CREMERIE;;;20/02/2026 07:32:46;21/02/2026;20/02/2026 07:53:03;;;en attente de livraison;vkouamalan;vkouamalan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
