Id;Magasin;Nom affiché;N° bon livraison;Type réception;Fournisseur;Commande fournisseur;Statut commande;Validée;Date réception;Date création;Date validation;Quantité totale;Valorisation HT;Valorisation TTC
37250a0b-0eb8-4c66-a4ee-09e5bcf802b8;311;Réception (B.L. : FA00413427);FA00413427;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:14;0.000;0.0;0.0
38322750-1b74-442a-a799-a581e40d92ea;301;Réception (B.L. : FA00413415);FA00413415;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:14;0.000;0.0;0.0
3aee000b-e5b7-40fd-906d-0133153ad3f7;308;Réception (B.L. : FA00413596);FA00413596;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:16;0.000;0.0;0.0
3f3b062f-6502-41d1-a43a-8cce8a79a7a3;308;Réception (B.L. : FA00413537);FA00413537;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;06/04/2026 23:21;0.000;0.0;0.0
41a5d490-fbd2-4713-b762-892843b4c32f;301;Réception (B.L. : FA00413488);FA00413488;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:22;0.000;0.0;0.0
449c5208-7ad8-4d33-8ceb-84ea42cea9dd;311;Réception (B.L. : FA00413421);FA00413421;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:11;0.000;0.0;0.0
455fd035-f4b4-4467-846f-c5a3ce729b8f;305;Réception (B.L. : FA00413458);FA00413458;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:12;0.000;0.0;0.0
465759ed-b22d-4ff7-92e2-aefb4f31bf3c;301;Réception (B.L. : FA00413487);FA00413487;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:21;0.000;0.0;0.0
4ca82966-1bf0-488f-b45f-883bad8e0f2f;301;Réception (B.L. : FA00413587);FA00413587;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:16;0.000;0.0;0.0
4e10f075-2b19-4278-9132-237f715828cb;301;Réception (B.L. : FA00413429);FA00413429;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:18;0.000;0.0;0.0
62081a08-9b01-4a42-87e7-70c8c2009bd8;301;Réception (B.L. : FA00413493);FA00413493;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:23;0.000;0.0;0.0
6655c4da-65ff-435d-81dc-0de568b00993;301;Réception (B.L. : FA00413589);FA00413589;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:18;0.000;0.0;0.0
66f67d6b-bd8e-4a67-99d5-0a8c5f68184c;301;Réception (B.L. : FA00413662);FA00413662;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:22;0.000;0.0;0.0
691680ef-1ac5-482b-a17b-571f383d88c0;305;Réception (B.L. : FA00413459);FA00413459;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:13;0.000;0.0;0.0
71e39f46-a1b9-4840-a4ab-0a2698e3c637;308;Réception (B.L. : FA00413536);FA00413536;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;06/04/2026 23:20;0.000;0.0;0.0
7682b4b3-3b3b-4048-a985-3c4ca7157eba;301;Réception (B.L. : FA00413585);FA00413585;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:14;0.000;0.0;0.0
76a299c2-c261-4354-8abf-c939d001bab2;308;Réception (B.L. : FA00413562);FA00413562;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:11;0.000;0.0;0.0
792afed8-a751-422f-80a6-6dd3c3c96f26;301;Réception (B.L. : FA00413486);FA00413486;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:20;0.000;0.0;0.0
81061f38-f985-4f16-8711-6168ddf80ba4;311;Réception (B.L. : FA00413422);FA00413422;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:12;0.000;0.0;0.0
82b62daa-db06-4c74-be41-fca1fcd60439;305;Réception (B.L. : FA00413457);FA00413457;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:11;0.000;0.0;0.0
856f15af-e0ea-4027-a1c9-862d77b488f3;301;Réception (B.L. : FA00413558);FA00413558;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;07/04/2026 12:11;0.000;0.0;0.0
87435679-de1d-427e-8f17-899f25de44ea;305;Réception (B.L. : FA00413598);FA00413598;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:12;0.000;0.0;0.0
8a6fcd8c-d7c1-4d14-b486-39f9bdaa35d6;308;Réception (B.L. : FA00413593);FA00413593;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:13;0.000;0.0;0.0
8a83013c-dcb6-43f1-af81-fa54ac685e3d;308;Réception (B.L. : FA00413595);FA00413595;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:15;0.000;0.0;0.0
8d0da74b-b615-4a13-b7eb-d5b440f566e8;301;Réception (B.L. : FA00413485);FA00413485;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:19;0.000;0.0;0.0
8e9a3e4a-d8b7-4a09-a49b-b9cb2ec35603;311;Réception (B.L. : FA00413423);FA00413423;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:13;0.000;0.0;0.0
94d1ad92-8097-4b30-b2c4-679aacd9167c;311;Réception (B.L. : FA00413499);FA00413499;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:18;0.000;0.0;0.0
96e9fa4a-d93e-476e-837f-ee66537cc717;301;Réception (B.L. : FA00413590);FA00413590;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:19;0.000;0.0;0.0
9bc1ff4d-12e3-4421-aa1e-cee6ad5c9752;301;Réception (B.L. : FA00413588);FA00413588;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:17;0.000;0.0;0.0
9eb41bc5-6f95-4118-a7ed-8b3e6899a3a2;301;Réception (B.L. : FA00413534);FA00413534;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;06/04/2026 23:20;0.000;0.0;0.0
a23e77ed-5a2b-4aee-b550-382f703fd9a5;305;Réception (B.L. : FA00413581);FA00413581;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:11;0.000;0.0;0.0
a2ccb528-4cc2-4a61-9e84-ddfc63956712;301;Réception (B.L. : FA00413786);FA00413786;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 17:13;0.000;0.0;0.0
a998b0a9-17cd-43fe-a7f0-2d447fa6ed69;305;Réception (B.L. : FA00413710);FA00413710;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:13;0.000;0.0;0.0
ac431e2e-fea9-4269-9b56-3d45824529ba;301;Réception (B.L. : FA00413416);FA00413416;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:15;0.000;0.0;0.0
ba846e00-fac5-47c6-8443-4d59a40be476;301;Réception (B.L. : FA00413529);FA00413529;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:24;0.000;0.0;0.0
bbe60ab4-7c5d-4799-b90c-8514d918002f;305;Réception (B.L. : FA00413494);FA00413494;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:14;0.000;0.0;0.0
c580eaeb-c27d-4e20-a3d0-9847118c0ac6;301;Réception (B.L. : FA00413592);FA00413592;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:21;0.000;0.0;0.0
c9b4fe7a-f843-44c9-ba31-88a921d6ff00;301;Réception (B.L. : FA00413586);FA00413586;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:15;0.000;0.0;0.0
d0dc545f-7c23-4803-82e4-cbf568e72749;311;Réception (B.L. : FA00413678);FA00413678;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:14;0.000;0.0;0.0
d391f049-8e6d-4319-a424-b8e4d178a624;301;Réception (B.L. : FA00413591);FA00413591;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:20;0.000;0.0;0.0
d99a3334-7e0b-4bb0-a6e6-64b26aea820a;311;Réception (B.L. : FA00413632);FA00413632;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:12;0.000;0.0;0.0
e495b8b4-d96d-4994-844c-e95c119ce7f5;301;Réception (B.L. : FA00413413);FA00413413;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:12;0.000;0.0;0.0
ebf9d31c-ccdd-4211-94be-49928ce8e815;308;Réception (B.L. : FA00413594);FA00413594;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:14;0.000;0.0;0.0
ee018ebb-1f1f-4e41-9a2e-8ef7edc6d907;301;Réception (B.L. : FA00413535);FA00413535;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;06/04/2026 23:21;0.000;0.0;0.0
ef2d4110-cd22-4a4a-b07d-5a3e91676888;311;Réception (B.L. : FA00413631);FA00413631;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:11;0.000;0.0;0.0
f0130e25-a5fd-45d3-bba0-822c6d879a0f;308;Réception (B.L. : FA00413533);FA00413533;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:11;0.000;0.0;0.0
fdd604ec-b359-4e50-b353-69a7b1fb5759;311;Réception (B.L. : FA00413495);FA00413495;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;06/04/2026 00:00;;06/04/2026 12:15;0.000;0.0;0.0
ff1aa626-d4a4-429c-81b2-3b2e18a98b06;311;Réception (B.L. : FA00413633);FA00413633;;FOURNISSEUR CENTRALE;;Pas de commande associée;O;07/04/2026 00:00;;07/04/2026 12:13;0.000;0.0;0.0
